
(vret_env) C:\Users\Shayan\Desktop\NICS\acrophobia\shayan_code\vret_pipeline>python vret_server_v2.py
Starting VRET biofeedback server v2 (procedural)...
[LSL] searching for OpenSignals stream...
2026-06-01 22:13:06.438 (   2.596s) [         8352EE6]      netinterfaces.cpp:36    INFO| netif '{3BDC3AB1-4EF3-4CC8-8BAE-BB2AC2CAEB34}' (status: 2, multicast: 1
2026-06-01 22:13:06.438 (   2.596s) [         8352EE6]      netinterfaces.cpp:36    INFO| netif '{54921B9A-D779-4B2B-8820-1CE578EBA38A}' (status: 2, multicast: 1
2026-06-01 22:13:06.438 (   2.596s) [         8352EE6]      netinterfaces.cpp:36    INFO| netif '{ED154277-1459-47EB-AF78-151677F44DD4}' (status: 2, multicast: 1
2026-06-01 22:13:06.438 (   2.596s) [         8352EE6]      netinterfaces.cpp:36    INFO| netif '{DE25D8FA-C1F1-4A02-BF65-B86B6B10F338}' (status: 1, multicast: 1
2026-06-01 22:13:06.438 (   2.596s) [         8352EE6]      netinterfaces.cpp:58    INFO|       IPv6 ifindex 17
2026-06-01 22:13:06.438 (   2.596s) [         8352EE6]      netinterfaces.cpp:36    INFO| netif '{327421B6-9D15-4A91-BCBC-85D1C378F4EB}' (status: 2, multicast: 1
2026-06-01 22:13:06.438 (   2.597s) [         8352EE6]      netinterfaces.cpp:36    INFO| netif '{6575BA6E-BB71-11F0-BCDF-806E6F6E6963}' (status: 1, multicast: 1
2026-06-01 22:13:06.439 (   2.597s) [         8352EE6]      netinterfaces.cpp:58    INFO|       IPv6 ifindex 1
2026-06-01 22:13:06.439 (   2.597s) [         8352EE6]         api_config.cpp:126   INFO| Loaded default config
name=OpenSignals | type=00:07:80:0F:31:9C | ch=3 | rate=1000.0 | source=OpenSignals
2026-06-01 22:13:08.459 (   4.617s) [         8352EE6]             common.cpp:78    INFO| git:64988c6a14b8dc3b3f270ece58eab4f480bfab43/branch:refs/tags/v1.17.7/build:Release/compiler:MSVC-19.29.30159.0/link:SHARED
[LSL] mapped by label -> EDA=ch1, ECG=ch2 (labels: ['DIGITAL', 'EDA', 'ECG']).

press enter to start the session (begins baseline from recording sample 0)
[CTRL] sent 'start' to fake stream at 127.0.0.1:5006
got 0 samples
got 13 samples| raw_EDA=3.8508 μS | HR=— BPM | RMSSD=— ms
[LIVE] got 13 samples| raw_EDA=8.5200 μS | HR=97.3 BPM | RMSSD=35.8 ms | ΔHR=+9.3% | ΔHRV=+11.8% | phasicEDA=+0.010 μS | S_t=+2.15 | ultra-stressed -> unity:decrease
[LIVE] got 13 samples| raw_EDA=9.3980 μS | HR=97.3 BPM | RMSSD=35.8 ms | ΔHR=+9.3% | ΔHRV=+11.8% | phasicEDA=+0.010 μS | S_t=+2.08 | ultra-stressed -> unity:decrease
[LIVE] got 14 samples| raw_EDA=9.7934 μS | HR=97.3 BPM | RMSSD=35.8 ms | ΔHR=+9.3% | ΔHRV=+11.8% | phasicEDA=+0.010 μS | S_t=+2.01 | stressed -> unity:neutral
[LIVE] got 14 samples| raw_EDA=8.3389 μS | HR=97.2 BPM | RMSSD=35.8 ms | ΔHR=+9.2% | ΔHRV=+11.8% | phasicEDA=-0.066 μS | S_t=+1.94 | stressed -> unity:neutral
[LIVE] got 14 samples| raw_EDA=9.7185 μS | HR=97.2 BPM | RMSSD=35.8 ms | ΔHR=+9.2% | ΔHRV=+11.8% | phasicEDA=-0.066 μS | S_t=+1.88 | stressed -> unity:neutral
[LIVE] got 14 samples| raw_EDA=8.3160 μS | HR=97.2 BPM | RMSSD=35.8 ms | ΔHR=+9.2% | ΔHRV=+11.8% | phasicEDA=-0.066 μS | S_t=+1.82 | stressed -> unity:neutral
[LIVE] got 14 samples| raw_EDA=8.4083 μS | HR=97.2 BPM | RMSSD=35.8 ms | ΔHR=+9.2% | ΔHRV=+11.8% | phasicEDA=-0.066 μS | S_t=+1.76 | stressed -> unity:neutral
[LIVE] got 14 samples| raw_EDA=9.7105 μS | HR=97.2 BPM | RMSSD=35.8 ms | ΔHR=+9.2% | ΔHRV=+11.8% | phasicEDA=-0.066 μS | S_t=+1.70 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.2730 μS | HR=97.4 BPM | RMSSD=36.1 ms | ΔHR=+9.4% | ΔHRV=+11.0% | phasicEDA=-0.094 μS | S_t=+1.65 | stressed -> unity:neutral
[LIVE] got 14 samples| raw_EDA=9.7351 μS | HR=97.4 BPM | RMSSD=36.1 ms | ΔHR=+9.4% | ΔHRV=+11.0% | phasicEDA=-0.094 μS | S_t=+1.63 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.6850 μS | HR=97.4 BPM | RMSSD=36.1 ms | ΔHR=+9.4% | ΔHRV=+11.0% | phasicEDA=-0.094 μS | S_t=+1.61 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.3618 μS | HR=97.4 BPM | RMSSD=36.1 ms | ΔHR=+9.4% | ΔHRV=+11.0% | phasicEDA=-0.094 μS | S_t=+1.59 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.8128 μS | HR=97.4 BPM | RMSSD=36.1 ms | ΔHR=+9.4% | ΔHRV=+11.0% | phasicEDA=-0.094 μS | S_t=+1.57 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.7662 μS | HR=97.1 BPM | RMSSD=32.5 ms | ΔHR=+9.0% | ΔHRV=+19.9% | phasicEDA=+0.249 μS | S_t=+1.58 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.6727 μS | HR=97.1 BPM | RMSSD=32.5 ms | ΔHR=+9.0% | ΔHRV=+19.9% | phasicEDA=+0.249 μS | S_t=+1.67 | stressed -> unity:neutral
[LIVE] got 14 samples| raw_EDA=9.6269 μS | HR=97.1 BPM | RMSSD=32.5 ms | ΔHR=+9.0% | ΔHRV=+19.9% | phasicEDA=+0.249 μS | S_t=+1.76 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.3202 μS | HR=97.1 BPM | RMSSD=32.5 ms | ΔHR=+9.0% | ΔHRV=+19.9% | phasicEDA=+0.249 μS | S_t=+1.85 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.6193 μS | HR=97.1 BPM | RMSSD=32.5 ms | ΔHR=+9.0% | ΔHRV=+19.9% | phasicEDA=+0.249 μS | S_t=+1.94 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.6130 μS | HR=97.6 BPM | RMSSD=36.1 ms | ΔHR=+9.6% | ΔHRV=+11.1% | phasicEDA=-0.060 μS | S_t=+2.02 | stressed -> unity:neutral
[LIVE] got 14 samples| raw_EDA=9.7902 μS | HR=97.6 BPM | RMSSD=36.1 ms | ΔHR=+9.6% | ΔHRV=+11.1% | phasicEDA=-0.060 μS | S_t=+2.02 | stressed -> unity:neutral
[LIVE] got 14 samples| raw_EDA=9.3509 μS | HR=97.6 BPM | RMSSD=36.1 ms | ΔHR=+9.6% | ΔHRV=+11.1% | phasicEDA=-0.060 μS | S_t=+2.03 | stressed -> unity:neutral
[LIVE] got 14 samples| raw_EDA=8.3112 μS | HR=97.6 BPM | RMSSD=36.1 ms | ΔHR=+9.6% | ΔHRV=+11.1% | phasicEDA=-0.060 μS | S_t=+2.03 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.7795 μS | HR=97.6 BPM | RMSSD=36.1 ms | ΔHR=+9.6% | ΔHRV=+11.1% | phasicEDA=-0.060 μS | S_t=+2.04 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.3966 μS | HR=97.5 BPM | RMSSD=35.9 ms | ΔHR=+9.5% | ΔHRV=+11.4% | phasicEDA=+0.076 μS | S_t=+2.03 | stressed -> unity:neutral
[LIVE] got 14 samples| raw_EDA=9.6075 μS | HR=97.5 BPM | RMSSD=35.9 ms | ΔHR=+9.5% | ΔHRV=+11.4% | phasicEDA=+0.076 μS | S_t=+1.96 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.7115 μS | HR=97.5 BPM | RMSSD=35.9 ms | ΔHR=+9.5% | ΔHRV=+11.4% | phasicEDA=+0.076 μS | S_t=+1.89 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.2932 μS | HR=97.5 BPM | RMSSD=35.9 ms | ΔHR=+9.5% | ΔHRV=+11.4% | phasicEDA=+0.076 μS | S_t=+1.82 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.2177 μS | HR=97.5 BPM | RMSSD=35.9 ms | ΔHR=+9.5% | ΔHRV=+11.4% | phasicEDA=+0.076 μS | S_t=+1.75 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.7837 μS | HR=97.5 BPM | RMSSD=37.3 ms | ΔHR=+9.5% | ΔHRV=+8.1% | phasicEDA=+0.003 μS | S_t=+1.69 | stressed -> unity:neutral
[LIVE] got 14 samples| raw_EDA=9.2232 μS | HR=97.5 BPM | RMSSD=37.3 ms | ΔHR=+9.5% | ΔHRV=+8.1% | phasicEDA=+0.003 μS | S_t=+1.68 | stressed -> unity:neutral
[LIVE] got 14 samples| raw_EDA=9.8274 μS | HR=97.5 BPM | RMSSD=37.3 ms | ΔHR=+9.5% | ΔHRV=+8.1% | phasicEDA=+0.003 μS | S_t=+1.67 | stressed -> unity:neutral
[LIVE] got 12 samples| raw_EDA=8.6566 μS | HR=97.5 BPM | RMSSD=37.3 ms | ΔHR=+9.5% | ΔHRV=+8.1% | phasicEDA=+0.003 μS | S_t=+1.66 | stressed -> unity:neutral
[LIVE] got 14 samples| raw_EDA=8.7925 μS | HR=97.5 BPM | RMSSD=37.3 ms | ΔHR=+9.5% | ΔHRV=+8.1% | phasicEDA=+0.003 μS | S_t=+1.65 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=10.0084 μS | HR=97.8 BPM | RMSSD=36.2 ms | ΔHR=+9.9% | ΔHRV=+10.8% | phasicEDA=+0.021 μS | S_t=+1.64 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.9486 μS | HR=97.8 BPM | RMSSD=36.2 ms | ΔHR=+9.9% | ΔHRV=+10.8% | phasicEDA=+0.021 μS | S_t=+1.64 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=10.1450 μS | HR=97.8 BPM | RMSSD=36.2 ms | ΔHR=+9.9% | ΔHRV=+10.8% | phasicEDA=+0.021 μS | S_t=+1.63 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.3939 μS | HR=97.8 BPM | RMSSD=36.2 ms | ΔHR=+9.9% | ΔHRV=+10.8% | phasicEDA=+0.021 μS | S_t=+1.62 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.7235 μS | HR=97.8 BPM | RMSSD=36.2 ms | ΔHR=+9.9% | ΔHRV=+10.8% | phasicEDA=+0.021 μS | S_t=+1.61 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=10.1839 μS | HR=97.6 BPM | RMSSD=36.2 ms | ΔHR=+9.7% | ΔHRV=+10.9% | phasicEDA=-0.112 μS | S_t=+1.61 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.7821 μS | HR=97.6 BPM | RMSSD=36.2 ms | ΔHR=+9.7% | ΔHRV=+10.9% | phasicEDA=-0.112 μS | S_t=+1.61 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.5173 μS | HR=97.6 BPM | RMSSD=36.2 ms | ΔHR=+9.7% | ΔHRV=+10.9% | phasicEDA=-0.112 μS | S_t=+1.61 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=10.3177 μS | HR=97.6 BPM | RMSSD=36.2 ms | ΔHR=+9.7% | ΔHRV=+10.9% | phasicEDA=-0.112 μS | S_t=+1.61 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.3370 μS | HR=97.6 BPM | RMSSD=36.2 ms | ΔHR=+9.7% | ΔHRV=+10.9% | phasicEDA=-0.112 μS | S_t=+1.61 | stressed -> unity:neutral
[LIVE] got 14 samples| raw_EDA=8.9375 μS | HR=97.9 BPM | RMSSD=36.5 ms | ΔHR=+9.9% | ΔHRV=+10.1% | phasicEDA=-0.237 μS | S_t=+1.61 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.8439 μS | HR=97.9 BPM | RMSSD=36.5 ms | ΔHR=+9.9% | ΔHRV=+10.1% | phasicEDA=-0.237 μS | S_t=+1.57 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.4064 μS | HR=97.9 BPM | RMSSD=36.5 ms | ΔHR=+9.9% | ΔHRV=+10.1% | phasicEDA=-0.237 μS | S_t=+1.53 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=10.3704 μS | HR=97.9 BPM | RMSSD=36.5 ms | ΔHR=+9.9% | ΔHRV=+10.1% | phasicEDA=-0.237 μS | S_t=+1.49 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.1220 μS | HR=97.9 BPM | RMSSD=36.5 ms | ΔHR=+9.9% | ΔHRV=+10.1% | phasicEDA=-0.237 μS | S_t=+1.45 | stressed -> unity:neutral
[LIVE] got 12 samples| raw_EDA=8.9971 μS | HR=97.9 BPM | RMSSD=36.3 ms | ΔHR=+9.9% | ΔHRV=+10.6% | phasicEDA=-0.083 μS | S_t=+1.42 | stressed -> unity:neutral
[LIVE] got 14 samples| raw_EDA=9.1886 μS | HR=97.9 BPM | RMSSD=36.3 ms | ΔHR=+9.9% | ΔHRV=+10.6% | phasicEDA=-0.083 μS | S_t=+1.42 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.8435 μS | HR=97.9 BPM | RMSSD=36.3 ms | ΔHR=+9.9% | ΔHRV=+10.6% | phasicEDA=-0.083 μS | S_t=+1.43 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=10.3066 μS | HR=97.9 BPM | RMSSD=36.3 ms | ΔHR=+9.9% | ΔHRV=+10.6% | phasicEDA=-0.083 μS | S_t=+1.43 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=10.2400 μS | HR=97.9 BPM | RMSSD=36.3 ms | ΔHR=+9.9% | ΔHRV=+10.6% | phasicEDA=-0.083 μS | S_t=+1.44 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.7072 μS | HR=98.2 BPM | RMSSD=38.2 ms | ΔHR=+10.2% | ΔHRV=+5.8% | phasicEDA=-0.052 μS | S_t=+1.44 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=10.2390 μS | HR=98.2 BPM | RMSSD=38.2 ms | ΔHR=+10.2% | ΔHRV=+5.8% | phasicEDA=-0.052 μS | S_t=+1.44 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.9077 μS | HR=98.2 BPM | RMSSD=38.2 ms | ΔHR=+10.2% | ΔHRV=+5.8% | phasicEDA=-0.052 μS | S_t=+1.45 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.7266 μS | HR=98.2 BPM | RMSSD=38.2 ms | ΔHR=+10.2% | ΔHRV=+5.8% | phasicEDA=-0.052 μS | S_t=+1.45 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=10.2099 μS | HR=98.2 BPM | RMSSD=38.2 ms | ΔHR=+10.2% | ΔHRV=+5.8% | phasicEDA=-0.052 μS | S_t=+1.45 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=10.1083 μS | HR=98.2 BPM | RMSSD=36.8 ms | ΔHR=+10.3% | ΔHRV=+9.2% | phasicEDA=+0.161 μS | S_t=+1.46 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.9550 μS | HR=98.2 BPM | RMSSD=36.8 ms | ΔHR=+10.3% | ΔHRV=+9.2% | phasicEDA=+0.161 μS | S_t=+1.49 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=10.1263 μS | HR=98.2 BPM | RMSSD=36.8 ms | ΔHR=+10.3% | ΔHRV=+9.2% | phasicEDA=+0.161 μS | S_t=+1.52 | stressed -> unity:neutral
[LIVE] got 14 samples| raw_EDA=8.6157 μS | HR=98.2 BPM | RMSSD=36.8 ms | ΔHR=+10.3% | ΔHRV=+9.2% | phasicEDA=+0.161 μS | S_t=+1.55 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.6947 μS | HR=98.2 BPM | RMSSD=36.8 ms | ΔHR=+10.3% | ΔHRV=+9.2% | phasicEDA=+0.161 μS | S_t=+1.58 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=10.1485 μS | HR=98.4 BPM | RMSSD=36.9 ms | ΔHR=+10.5% | ΔHRV=+9.2% | phasicEDA=+0.348 μS | S_t=+1.62 | stressed -> unity:neutral
[LIVE] got 12 samples| raw_EDA=8.7696 μS | HR=98.4 BPM | RMSSD=36.9 ms | ΔHR=+10.5% | ΔHRV=+9.2% | phasicEDA=+0.348 μS | S_t=+1.70 | stressed -> unity:neutral
[LIVE] got 12 samples| raw_EDA=10.1409 μS | HR=98.4 BPM | RMSSD=36.9 ms | ΔHR=+10.5% | ΔHRV=+9.2% | phasicEDA=+0.348 μS | S_t=+1.78 | stressed -> unity:neutral
[LIVE] got 12 samples| raw_EDA=10.0382 μS | HR=98.4 BPM | RMSSD=36.9 ms | ΔHR=+10.5% | ΔHRV=+9.2% | phasicEDA=+0.348 μS | S_t=+1.85 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.6046 μS | HR=98.4 BPM | RMSSD=36.9 ms | ΔHR=+10.5% | ΔHRV=+9.2% | phasicEDA=+0.348 μS | S_t=+1.93 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.6552 μS | HR=98.5 BPM | RMSSD=37.6 ms | ΔHR=+10.6% | ΔHRV=+7.3% | phasicEDA=+0.102 μS | S_t=+1.99 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.5408 μS | HR=98.5 BPM | RMSSD=37.6 ms | ΔHR=+10.6% | ΔHRV=+7.3% | phasicEDA=+0.102 μS | S_t=+1.97 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.6947 μS | HR=98.5 BPM | RMSSD=37.6 ms | ΔHR=+10.6% | ΔHRV=+7.3% | phasicEDA=+0.102 μS | S_t=+1.96 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=10.0916 μS | HR=98.5 BPM | RMSSD=37.6 ms | ΔHR=+10.6% | ΔHRV=+7.3% | phasicEDA=+0.102 μS | S_t=+1.94 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.9931 μS | HR=98.5 BPM | RMSSD=37.6 ms | ΔHR=+10.6% | ΔHRV=+7.3% | phasicEDA=+0.102 μS | S_t=+1.92 | stressed -> unity:neutral
[LIVE] got 14 samples| raw_EDA=8.6046 μS | HR=98.7 BPM | RMSSD=37.6 ms | ΔHR=+10.9% | ΔHRV=+7.2% | phasicEDA=+0.038 μS | S_t=+1.90 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.4173 μS | HR=98.7 BPM | RMSSD=37.6 ms | ΔHR=+10.9% | ΔHRV=+7.2% | phasicEDA=+0.038 μS | S_t=+1.85 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.6139 μS | HR=98.7 BPM | RMSSD=37.6 ms | ΔHR=+10.9% | ΔHRV=+7.2% | phasicEDA=+0.038 μS | S_t=+1.80 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=10.0583 μS | HR=98.7 BPM | RMSSD=37.6 ms | ΔHR=+10.9% | ΔHRV=+7.2% | phasicEDA=+0.038 μS | S_t=+1.74 | stressed -> unity:neutral
[LIVE] got 12 samples| raw_EDA=9.8627 μS | HR=98.7 BPM | RMSSD=37.6 ms | ΔHR=+10.9% | ΔHRV=+7.2% | phasicEDA=+0.038 μS | S_t=+1.69 | stressed -> unity:neutral
[LIVE] got 14 samples| raw_EDA=8.5005 μS | HR=98.7 BPM | RMSSD=37.8 ms | ΔHR=+10.8% | ΔHRV=+6.8% | phasicEDA=-0.107 μS | S_t=+1.65 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.0651 μS | HR=98.7 BPM | RMSSD=37.8 ms | ΔHR=+10.8% | ΔHRV=+6.8% | phasicEDA=-0.107 μS | S_t=+1.62 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.5075 μS | HR=98.7 BPM | RMSSD=37.8 ms | ΔHR=+10.8% | ΔHRV=+6.8% | phasicEDA=-0.107 μS | S_t=+1.59 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.4552 μS | HR=98.7 BPM | RMSSD=37.8 ms | ΔHR=+10.8% | ΔHRV=+6.8% | phasicEDA=-0.107 μS | S_t=+1.56 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.9779 μS | HR=98.7 BPM | RMSSD=37.8 ms | ΔHR=+10.8% | ΔHRV=+6.8% | phasicEDA=-0.107 μS | S_t=+1.53 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.7287 μS | HR=98.8 BPM | RMSSD=36.7 ms | ΔHR=+11.0% | ΔHRV=+9.6% | phasicEDA=-0.007 μS | S_t=+1.50 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=10.1013 μS | HR=98.8 BPM | RMSSD=36.7 ms | ΔHR=+11.0% | ΔHRV=+9.6% | phasicEDA=-0.007 μS | S_t=+1.51 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.8565 μS | HR=98.8 BPM | RMSSD=36.7 ms | ΔHR=+11.0% | ΔHRV=+9.6% | phasicEDA=-0.007 μS | S_t=+1.52 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.5782 μS | HR=98.8 BPM | RMSSD=36.7 ms | ΔHR=+11.0% | ΔHRV=+9.6% | phasicEDA=-0.007 μS | S_t=+1.53 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.7107 μS | HR=98.8 BPM | RMSSD=36.7 ms | ΔHR=+11.0% | ΔHRV=+9.6% | phasicEDA=-0.007 μS | S_t=+1.54 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=10.1374 μS | HR=98.7 BPM | RMSSD=37.8 ms | ΔHR=+10.8% | ΔHRV=+6.8% | phasicEDA=+0.177 μS | S_t=+1.56 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.7641 μS | HR=98.7 BPM | RMSSD=37.8 ms | ΔHR=+10.8% | ΔHRV=+6.8% | phasicEDA=+0.177 μS | S_t=+1.59 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=10.1859 μS | HR=98.7 BPM | RMSSD=37.8 ms | ΔHR=+10.8% | ΔHRV=+6.8% | phasicEDA=+0.177 μS | S_t=+1.63 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.5589 μS | HR=98.7 BPM | RMSSD=37.8 ms | ΔHR=+10.8% | ΔHRV=+6.8% | phasicEDA=+0.177 μS | S_t=+1.67 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.6174 μS | HR=98.7 BPM | RMSSD=37.8 ms | ΔHR=+10.8% | ΔHRV=+6.8% | phasicEDA=+0.177 μS | S_t=+1.71 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.1941 μS | HR=98.8 BPM | RMSSD=37.8 ms | ΔHR=+10.9% | ΔHRV=+6.8% | phasicEDA=-0.146 μS | S_t=+1.74 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.6741 μS | HR=98.8 BPM | RMSSD=37.8 ms | ΔHR=+10.9% | ΔHRV=+6.8% | phasicEDA=-0.146 μS | S_t=+1.70 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=10.2608 μS | HR=98.8 BPM | RMSSD=37.8 ms | ΔHR=+10.9% | ΔHRV=+6.8% | phasicEDA=-0.146 μS | S_t=+1.66 | stressed -> unity:neutral
[LIVE] got 14 samples| raw_EDA=8.7474 μS | HR=98.8 BPM | RMSSD=37.8 ms | ΔHR=+10.9% | ΔHRV=+6.8% | phasicEDA=-0.146 μS | S_t=+1.63 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.6590 μS | HR=98.8 BPM | RMSSD=37.8 ms | ΔHR=+10.9% | ΔHRV=+6.8% | phasicEDA=-0.146 μS | S_t=+1.59 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.0304 μS | HR=98.7 BPM | RMSSD=37.6 ms | ΔHR=+10.9% | ΔHRV=+7.3% | phasicEDA=-0.100 μS | S_t=+1.55 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=10.1443 μS | HR=98.7 BPM | RMSSD=37.6 ms | ΔHR=+10.9% | ΔHRV=+7.3% | phasicEDA=-0.100 μS | S_t=+1.52 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.8100 μS | HR=98.7 BPM | RMSSD=37.6 ms | ΔHR=+10.9% | ΔHRV=+7.3% | phasicEDA=-0.100 μS | S_t=+1.48 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.5588 μS | HR=98.7 BPM | RMSSD=37.6 ms | ΔHR=+10.9% | ΔHRV=+7.3% | phasicEDA=-0.100 μS | S_t=+1.45 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=9.3883 μS | HR=98.7 BPM | RMSSD=37.6 ms | ΔHR=+10.9% | ΔHRV=+7.3% | phasicEDA=-0.100 μS | S_t=+1.41 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=10.1027 μS | HR=98.5 BPM | RMSSD=37.8 ms | ΔHR=+10.6% | ΔHRV=+6.8% | phasicEDA=+0.144 μS | S_t=+1.39 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=10.0736 μS | HR=98.5 BPM | RMSSD=37.8 ms | ΔHR=+10.6% | ΔHRV=+6.8% | phasicEDA=+0.144 μS | S_t=+1.43 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=10.0195 μS | HR=98.5 BPM | RMSSD=37.8 ms | ΔHR=+10.6% | ΔHRV=+6.8% | phasicEDA=+0.144 μS | S_t=+1.47 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.9777 μS | HR=98.5 BPM | RMSSD=37.8 ms | ΔHR=+10.6% | ΔHRV=+6.8% | phasicEDA=+0.144 μS | S_t=+1.51 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.6545 μS | HR=98.5 BPM | RMSSD=37.8 ms | ΔHR=+10.6% | ΔHRV=+6.8% | phasicEDA=+0.144 μS | S_t=+1.54 | stressed -> unity:neutral
[LIVE] got 14 samples| raw_EDA=10.2040 μS | HR=98.5 BPM | RMSSD=37.4 ms | ΔHR=+10.6% | ΔHRV=+7.7% | phasicEDA=+0.174 μS | S_t=+1.58 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.7253 μS | HR=98.5 BPM | RMSSD=37.4 ms | ΔHR=+10.6% | ΔHRV=+7.7% | phasicEDA=+0.174 μS | S_t=+1.62 | stressed -> unity:neutral
[LIVE] got 13 samples| raw_EDA=8.9264 μS | HR=98.5 BPM | RMSSD=37.4 ms | ΔHR=+10.6% | ΔHRV=+7.7% | phasicEDA=+0.174 μS | S_t=+1.66 | stressed -> unity:neutral
[LIVE] got 14 samples| raw_EDA=10.3722 μS | HR=98.5 BPM | RMSSD=37.4 ms | ΔHR=+10.6% | ΔHRV=+7.7% | phasicEDA=+0.174 μS | S_t=+1.70 | stressed -> unity:neutral
